Texto,Label Sobre Produto,Label Sobre Loja,Polaridade do review,,,,,,,
MUITO BOA A LOJA E COM MUITAS OFERTAS ISSO É MUITO INTERESSANTE,,Store,,,,,,,,
"Essa não é minha primeira compra na Cirilo Cabos e com certeza não será a ultima, só tenho elogios a fazer, meu produto foi enviado com extrema rapidez, além de que recebi e-mails o tempo todo sobre o andamento da compra, considero isso muito importante pois mostra o respeito que a loja tem com os clientes. Parabéns a equipe Cirilo Cabos. Espero comprar novamente em breve!", ,Store,,,,,,,,
Pq em matéria de propaganda trabalha muito enrola fácil o consumidor,,Store,,,,,,,,
muito pratico e simples com excelente acompanhamento,,Store,,,,,,,,
"Facil de comprar e chegou rápido, dentro do prazo! Além de ter o produto que eu não achava em outros lugares",,Store,,,,,,,,
"ÓTIMO, A LOJA DÁ PASSO A PASSO REFERNTE A COMPRA- ENTREGA NA DATA COMUNICASA, EXCELENTE!",,Store,,,,,,,,
Gostei por causa do prazo de entrega \nrápido !!\n,,Store,,,,,,,,
"Entrega rápida, com embalagem boa. O produto chegou inteiro.",,Store,,,,,,,,
"atendimento perfeito,entrega super rapida\n",,Store,,,,,,,,
Atendimento de qualidade,,Store,,,,,,,,
Confiável. Entrega dentro do prazo.,,Store,,,,,,,,
"muito bom, entrega rápida.",,Store,,,,,,,,
Entrega super rápida...,,Store,,,,,,,,
eu achei ótimo entregou no prazo e todos os dias recebia informação da compra,,Store,,,,,,,,
Entrega dentro do prazo e com a mercadoria intacta.,,Store,,,,,,,,
"Produto bem acondicionado, recebido dentro do prazo.",,Store,,,,,,,,
Só tenho a elogiar todos que fazem a Eletrodex.,,Store,,,,,,,,
Pq a entrega foi dentro do prazo esperado,,Store,,,,,,,,
chegou muito rápido gostei de comprar na world tennis,,Store,,,,,,,,
"Loja com um ideia muito boa, porem demorou muito desde quando comprei até o envio do código, mesmo sendo boleto (que é a única maneira de compras no site, para esse tipo de jogo).", ,Store,,,,,,,,
"Eu não conhecia este fornecedor e por isso estava um pouco apreencivo. Porém, deu tudo certo, ou seja, bom preço e entrega rapida.",,Store,,,,,,,,
"Em relação a loja o atendimento excelente, chegou no prazo certinho. Nada a reclamar em relação a loja.",,Store,,,,,,,,
Uma das melhores. Sei que posso confiar!,,Store,,,,,,,,
Muito satisfeito com todo o processo de entrega. A empresa é muito competente e séria.,,Store,,,,,,,,
"Pela qualidade do produto e pela organização e atenção com o cliente, informando sempre o andamento desde inicio até a chegada o do produto em meu endereço. Vocês estão de parabéns!!", ,Store,,,,,,,,
"Muito boa a compra, assim como a entrega.",,Store,,,,,,,,
otimo atendimento.\nentrega no prazo,,Store,,,,,,,,
A mercadoria chegou corretamente e antes do prazo .,,Store,,,,,,,,
"Pela rapidez na entrega e a confiabilidade, que é tudo.",,Store,,,,,,,,
Já sou cliente há algum tempo e nunca tive qualquer tipo de problema quanto a finalização da compra e entrega dos produtos. Empresa comprometida com o cliente e com entrega otimizada., ,Store,,,,,,,,
"Facilidade na escolha do item, a entrega foi dentro do prazo informado.",,Store,,,,,,,,
Gostei muito do produto.,Product,,,,,,,,,
"Sem transtornos, chegou rápido via sedex. Extremamente satisfeito com o serviço",,Store,,,,,,,,
"Produto maravilho, superou as minhas expectativas...\n\nRecomendo..\n\nMuito bom..!\n",Product,,,,,,,,,
A entrega não foi no horário combinado. Tive de me deslocar com urgência para receber.,,Store,,,,,,,,
"Desde o fechamento do pedido, até a confirmação, transporte e entrega tudo foi dentro dos prazos e com avisos por email, me deixando mais tranquila em relação ao andamento da compra. O produto chegou corretamente, comprarei na loja novamente!!", ,Store,,,,,,,,
ATENDE TUDO Q EU PECO E ENTREGA RAPIDO.,,Store,,,,,,,,
Ja efetuei compras anteriores e continuarei comprando ainda mais caso me façam descontos exclusivos.,,Store,,,,,,,,
Rápido e simples = eficiente,Product,,,,,,,,,
"Lojas Mel tem preços honestos, entrega super rápida",,Store,,,,,,,,
"Praticidade de comprar sem sair de casa, compra fácil, entrega rápida, bom preço, enfim vale muito a pena comprar com vocês. Obrigada!",,Store,,,,,,,,
"Preços mto bons e fui super bem atendida , tive minhas dúvidas sanadas .\nSuper indico !",,Store,,,,,,,,
"* Entrega realizada fora do prazo combinado.\n* Não existe '0800' para contato, o qual tive que realizar várias ligações interurbanas para saber o motivo da não entrega do produto na data limite estipulada.\n* Demora na aprovação do pagamento...Recebi a aprovação do pagamento pela instituição financeira e a  e-facil liberou a informação apenas dois dias após.\n", ,Store,,,,,,,,
"Loja top, entrega rapida",,Store,,,,,,,,
"O mouse parece estar com defeito de mal funcionamento, pois quando mantenho clicado ele para de executar a função click. Um exemplo prático em algum jogo de FPS onde você descarrega a arma segurando o click, ele interrompe a sequencia de tiros e só retorna a funcionar depois de 1s ou 2s.",Product,,,,,,,,,
"Processo de cadastro, pagamento e envio muito eficientes. Prazo cumprido conforme acordado. Parabéns!",,Store,,,,,,,,
\nTinha o produto que precisava,,Store,,,,,,,,
Só faltou um manual de instruções.,Product,,,,,,,,,
Era exatamente o produto que procurava e chegou muito rápido. Me surpreendi.,,Store,,,,,,,,
"Confiável, agilidade na entrega, produtos originais. 100%.",,Store,,,,,,,,
"Achei muito as entregas principalmente chega rapido, so nao gostei que o site anucia frete gratis e depois fala que so acima de 250 reas que e pra frete gratis mais os demais adorei tudo e a loja show", ,Store,,,,,,,,
O espelho do retrovisor nao desce é complicado manobrar o carro assim. Mas sobre a loja nada a reclamar foram excelente tudo okay.,Product,,,,,,,,,
Adoro comprar na loja online! Sempre aparece ótimas promoções e com frete grátis então é uma maravilha.,,Store,,,,,,,,
Cumpriu com o anunciado na propaganda do site. Recomendo...,,Store,,,,,,,,
"Produto confortável e de qualidade, entrega dentro prazo estabelecido. Recomendo!",,Store,,,,,,,,
Melhor loja nerd do brasil,,Store,,,,,,,,
Preço e entrega ótimos!,,Store,,,,,,,,
"A parta da prancha você não consegui alisar a raiz por conta das  pentes, ele até modela bem mais você tem que usar mouse e fixador, não é como na propaganda, mas quebra o galho.",Product,,,,,,,,,
"Facilidade no contato, atendimento perfeito. Amei comprar na Polishop!!",,Store,,,,,,,,
"Loja virtual com os produtos bem organizados, simples e rápido fazer a compra. recomendo.",,Store,,,,,,,,
Bom lugar para comprar. Loja que se preocupa com as pessoas e o meio ambiente.,,Store,,,,,,,,
Eficiente e rápido.,Product,,,,,,,,,
Ótima Loja. Envio foi rápido. Produtos de qualidade. Ótimo preço.,,Store,,,,,,,,
Entrega rápida  produto de qualidade,,Store,,,,,,,,
Sou cliente ha algum tempo e nunca tive problemas.,,Store,,,,,,,,
Porque vcs são muito efi,,Store,,,,,,,,
Realizei várias compras na Loja é só verificar meu cadastro. Infelizmente devido este fato ocorrido perdi a confiança e não comprarei mais nesta.,,Store,,,,,,,,
"Ótima, como sempre os produtos chegam bem antes do esperado e muito bem embalados.",,Store,,,,,,,,
Muito boa! Atendimento excelente e entrega muito rápida!,,Store,,,,,,,,
"Parabéns a toda a equipe da Savan. Atendimento muito bom, profissionalismo e rapidez na entrega. Fiquei muito satisfeita com a compra e o servço prestado. Obrigada!", ,Store,,,,,,,,
Produto entregue dentro do prazo combinado\nSo nao e nota maxima pela arogancia da pessoa que responde o email,,Store,,,,,,,,
É uma beleza não só no nome mas em todos os sentidos esta loja. Sou cliente já há bastante tempo e vou continuar sendo enquanto ela existir. Loja nota 10!!!, ,Store,,,,,,,,
Entrega antes do prazo.,,Store,,,,,,,,
O prazo de entrega foi muito longo. Cheguei a pensar quite os livros não chegariam. A loja deu poucas informações sobre a demora.,,Store,,,,,,,,
muito tranquila e de total segurança,,Store,,,,,,,,
"Recebi o produto na data prevista, bem embalado.",,Store,,,,,,,,
Ótimo atendimento entrega e produto perfeito..,,Store,,,,,,,,
Atenderao minhas necessidades rapido e pratico ..,,Store,,,,,,,,
"Ótima experiencia de compra, prazo de entrega cumpre com o informado ótimo preço e acompanhamento do pedido pelo site sempre atualizado! recomendo à todos.", ,Store,,,,,,,,
"Entrega muito rápida, produto muito bem embalado.\n", ,Store,,,,,,,,
PODERIA TER MAIS PROMOÇAO COMO ESSA \n,,Store,,,,,,,,
Ótimo! E rapido! Recomendo!,,Store,,,,,,,,
Atendeu no prazo e preço justo,,Store,,,,,,,,
Ótima compra. Fui bem atendido e recebi o produto antes do prazo determinado.,,Store,,,,,,,,
Loja confiável.. Recomendo 100%,,Store,,,,,,,,
É uma loja confiável já comprei varios produtos sempre recebi dentro do prazo. Sem falar na opção de não pagar o frete. É ótima.,,Store,,,,,,,,
Produtos de qualidades entregues antes do prazo.,,Store,,,,,,,,
entrega super rapida excelente,,Store,,,,,,,,
"Divina, muito prática e eficiente.",Product,,,,,,,,,
"Muito bom site, entrega rápida, não tive problemas.",,Store,,,,,,,,
"òtima loja, fazem a entrega super rápido.",,Store,,,,,,,,
"Entregou no prazo conforme anunciado, voltarei a fazer negócio.",,Store,,,,,,,,
Bom dia!!\n\nTodos os produtos que compramos são de boa qualidades e foram entregues conforme o anúncio.,,Store,,,,,,,,
Ótima loja... Recomendo,,Store,,,,,,,,
"Achei o frete para o RS mto caro, quase mais caro q o produto, tive q mandar entregar na casa de uma amiga q mora em SP e mesmo assim ja foi 10 reais o frete.",,Store,,,,,,,,
"O atendimento e excelente o suporte também  no pós venda ,mas a entrega é muito demorada. tem várias outras coisas  q são maiores que a panquequeira que já comprei e chegou muito mais rápido",,Store,,,,,,,,
Péssimo atendimento pós vendas.,,Store,,,,,,,,
Demorou a entrega,,Store,,,,,,,,
"Porque primeiramente adquiri o Mixer Elétrico Kenwood Triblade HB716, que estragou em quinze dias. Solicitei reparo, não tinha a peça para reparo. Solicitei outro produto, não fabrica mais. Então sugeriram ressarcimento que demorou dois meses para acontecer. COmprei o modelo menor disponível HB716 para aproveitar as peças que já tinha. Chegou um mixer do modelo HB724 usado, muito usado e sujo, muito sujo. Reclamei no dia 14 de março e até hoje não recebi qualquer resposta. OU seja, estou há mais de quatro meses sem um aparelho que comprei por muita necessidade.",,Store,,,,,,,,
"Não achei satisfatório. Comprei 6 produtos no dia 26/11/15, chegou dia 18/12/15 e pra completar me enviaram os produtos com a validade para o dia 16/02/2016. Se só tenho 1 animal de pequeno porte, como vou usar todos os produtos em tão pouco tempo???",,Store,,,,,,,,
ME ENGANARAM NÃO ENTREGARAM O PRODUTO E NÃO DEVOLVERAM O DINHEIRO JA ENTREI NO PROCESSO NÃO RECOMENDO A NINGUEM.,,Store,,,,,,,,
"Frete muito alto, demora na entrega.",,Store,,,,,,,,
Gostei da compra! So nao fiquei mt satisfeito com o prazo de entrega q passou 14 (quatorze) dias do combinado! E de tres produtos ate agora so dois chegaram! E em dias diferentes!,,Store,,,,,,,,
"demorou um pouco a entrega, mas loja muito boa",,Store,,,,,,,,
"PESSIMO! tentei comprar o capacete 2 vezes e deu problema, na segunda vez o capacete chegou com a aba quebrada! Tenho certeza de uma coisa nunca mais compro aqui!",,Store,,,,,,,,
"A loja online da Boticário é perfeita, sempre!",,Store,,,,,,,,
"Atendimento de primeira qualidade, entrega sempre antes do prazo estipulado. Tudo Perfeito.",,Store,,,,,,,,
ao dá informações para clientes virtuais de forma clara e obejtiva,,Store,,,,,,,,
pois não recebi ja paguei a primeira parcela e nada. queria saber o que aconteceu.por favor me dê uma resposta,,Store,,,,,,,,
"Foi minha primeira compra, e fui muito bem atendido pela equipe quando precisei. Com certeza comprarei novamente.",,Store,,,,,,,,
Empresa muito boa. O que não gostei foi que anunciaram o produto na web com um preço baixo e compensaram o lucro no frete (observação: a distribuidora do eFácil e justamente na mesma cidade onde foi feito a entrega do produto).,,Store,,,,,,,,
"A entrega foi rápida,  tudo o que eu pedi chegou corretamente,  mas não achei que os produtos tem muita qualidade .",,Store,,,,,,,,
Há algumas marcas de tênis com poucos modelos e falta de algumas numerações.,,Store,,,,,,,,
entrega no prazo estipulado,,Store,,,,,,,,
Sempre compro pela connect parts,,Store,,,,,,,,
"Atendem bem, mas falta mais informações aos possíveis compradores.",,Store,,,,,,,,
"Entregou na data, confome informado.",,Store,,,,,,,,
Demorou um pouquinho para chegar.,,Store,,,,,,,,
"Paguei pelo frete mais caro para chegar mais rápido. Porém, demorou MUITO, alegaram que tiveram problemas com a embalagem. Fui verificar na internet e tinham outras pessoas dizendo que passaram pela mesma situação e que alegaram a mesma coisa... fiquei com a impressão de que paguei mais caro pelo frete e fui enganada, podia ter pego o frete mais barato e ainda assim chegaria com atraso.",,Store,,,,,,,,
Logistica precisa ficar mais atento ao separar mercadorias para não cometer este erro.,,Store,,,,,,,,
Experiência deixou muito a desejar!,,Store,,,,,,,,
"Produto de péssima qualidade, não é digno de estar na prateleira de boteco quanto mais em uma loja do tamanho da connect parts, não solicitei troca pois so o frete de devolução não compensaria para vir outra porcaria",,Store,,,,,,,,
nas duas compras que fiz não tinha um dos produtos. nas duas tive que ligar algumas vezes para resolver problemas na entrega.,,Store,,,,,,,,
"São medianos, atende a necessidade, mas poderiam ter melhor qualidade.",,Store,,,,,,,,
"a primeira compra foi traumatizante, mas tive que comprar novamente e a entrega foi bem mais rapida...",,Store,,,,,,,,
boa qualidade porem o cabo do cadeado pequeno denais,Product,,,,,,,,,
"Vende um bom produto, com um preço justo, mas peca na hora da entrega.",,Store,,,,,,,,
faltou um produto. O pankake,,,,,,,,,,
mim senti enganada comprei o produto e veio com etiqueta da veste casa mim senti traída pois se eu quisesse está marca eu teria ido lá já deletei e não compro mais com vcs perdeu minha confiança.,,Store,,,,,,,,
"sempre tem preços bom ,mais acho que ainda esta quase preço de loja fisica e o frete esta muito caro....",,Store,,,,,,,,
A loja não tem nada a ver com o produto comprado. Estão de parabéns.,,Store,,,,,,,,
"Atendimento pós venda muito ruim, solicitei uma troca de mercadoria e tive que esperar mais de uma semana para que me enviassem o código de postagem, e ao invés de fazerem a troca que pedi me deram um crédito no valor da mercadoria e tive que fazer outro pedido e consequentemente pagar outro frete, um absurdo. Não recomendo essa a loja.",,Store,,,,,,,,
"Sempre comprei na loja online e nunca tive problemas desta vez estou aguardando o produto há 1 mês e nada, grande falta de respeito.",,Store,,,,,,,,
"A compra é facílima mas o pós venda é péssimo. Eu não compro mais. Toda vez é estressante. Comprei da vez passada a roupa tinha um valor é de repente o valor mudou e minha compra não foi efetivada. Tive que comprar com o valor R$ 200,00 mais caro. E nem era o que parecia na foto do site. Reclamei mas ninguém deu retorno. Dessa vez quis trocar minha compra e de novo só estresse. Aff!",,Store,,,,,,,,
Não recebi o produto.,,Store,,,,,,,,
Atendimento bom e osem demora na entrega,,Store,,,,,,,,
Onde encontrei o produto,,Store,,,,,,,,
"Ótimo produto é preço, mas mesmo que seja grátis o brinde, nao se pode prometer um e mandar outro. Deveria vir banho de verniz e veio uma tal de viúva negra.",,Store,,,,,,,,
"Produto ótimo, porem a logistica  deve ser melhorada, pois na minha opnião uma forma de entrega expressa onde você paga a mais por isso e que leva 18 dias não é expressa.",,Store,,,,,,,,
demorou pra entregar a mercadoria.Marcou uma data e entregou em uma outra,,Store,,,,,,,,
Liguei para obter maiores informações e notei o total despreparo para atendimento mais detalhado ao consumidor.,,Store,,,,,,,,
"Ela não fica muito fixa no corpo, se não cuidar vai embolando, mas cumpre o papel, passa desapercebido e não fica quente",Product,,,,,,,,,
São muito atenciosos e a entrega extremamente rápida.,,Store,,,,,,,,
"Foram atenciosos, informando a evolução da remessa do Pedido, apenas fiquei um pouco chateado com a falha de fabricação indicada no campo anterior.",,Store,,,,,,,,
Bom estava ok so achei que tinha que vim com menos rebarba. No volante.,,Store,,,,,,,,
